Can I access my funds any time?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	0
How often can i access funds from a home equity line	A Home Equity Line of Credit lets you access funds as you need them.	1
How often can i access funds from a home equity line	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	0
How often can i access funds from a home equity line	Interest on home equity lines and loans may be tax deductible.	0
How often can i access funds from a home equity line	The length of time to process the application varies depending on your situation.	0
What is a Home Equity Line of Credit	A Home Equity Line of Credit lets you access funds as you need them.	1
What is a Home Equity Line of Credit	Not all loan programs are available in all states for all loan amounts.	0
What is a Home Equity Line of Credit	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
What is a Home Equity Line of Credit	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
BLANK	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	1
BLANK	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
BLANK	Repayment options may vary based on credit qualifications.	0
BLANK	You can have up to three Fixed Rate Options in place at any time.	0
Fixed-rate payments can apply to what two types of loan payments?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	1
Fixed-rate payments can apply to what two types of loan payments?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
Fixed-rate payments can apply to what two types of loan payments?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
Fixed-rate payments can apply to what two types of loan payments?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	0
What type of payment is more beneficial?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	1
What type of payment is more beneficial?	Interest only repayment may be unavailable.	0
What type of payment is more beneficial?	Not all loan programs are available in all states for all loan amounts.	0
What type of payment is more beneficial?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What exactly can I do with home equity loan?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	1
What exactly can I do with home equity loan?	U.S. Bank and its representatives do not provide tax or legal advice.	0
What exactly can I do with home equity loan?	Customers with a debt to income ratio above 43% do not have an early closure fee.	0
What exactly can I do with home equity loan?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
BLANK	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	1
BLANK	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
BLANK	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
BLANK	Property insurance is required.	0
What kind of expenses are ideal to cover with the proceeds from a Home Equity Installment Loan?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	1
What kind of expenses are ideal to cover with the proceeds from a Home Equity Installment Loan?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
What kind of expenses are ideal to cover with the proceeds from a Home Equity Installment Loan?	Customer pays no closing costs, except escrow related funding costs.	0
What kind of expenses are ideal to cover with the proceeds from a Home Equity Installment Loan?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	0
How often will the interest rate change?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	1
How often will the interest rate change?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
How often will the interest rate change?	Terms are flexible up to 360 months (30 years).	0
How often will the interest rate change?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
How will the interest rate affect my loan?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	1
How will the interest rate affect my loan?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	0
How will the interest rate affect my loan?	About Home Equity Loans and Lines Home Equity Installment Loan A Home Equity Installment Loan can be an ideal way to pay for one-time expenses.	0
How will the interest rate affect my loan?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
Repayments on this loan are made in installments based on what time periods?	The interest rate is fixed for the term of your loan, and repayments are made in monthly installments of principal and interest.	1
Repayments on this loan are made in installments based on what time periods?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
Repayments on this loan are made in installments based on what time periods?	Property insurance is required.	0
Repayments on this loan are made in installments based on what time periods?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
How long will have to pay off the loan before it it is due in full.	Terms are flexible up to 360 months (30 years).	1
How long will have to pay off the loan before it it is due in full.	Other restrictions may apply.	0
How long will have to pay off the loan before it it is due in full.	The length of time to process the application varies depending on your situation.	0
How long will have to pay off the loan before it it is due in full.	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
Are the payment terms flexible?	Terms are flexible up to 360 months (30 years).	1
Are the payment terms flexible?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
Are the payment terms flexible?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
Are the payment terms flexible?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
These terms are flexible for up to what time length?	Terms are flexible up to 360 months (30 years).	1
These terms are flexible for up to what time length?	Loan approval is subject to credit approval and program guidelines.	0
These terms are flexible for up to what time length?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
These terms are flexible for up to what time length?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What	Terms are flexible up to 360 months (30 years).	1
What	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	0
What	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	0
What	You can borrow as little or as much as you need, when you need it, up to your approved credit line.	0
The amount of money you can borrow here depends on what attribute of your home?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	1
The amount of money you can borrow here depends on what attribute of your home?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
The amount of money you can borrow here depends on what attribute of your home?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	0
The amount of money you can borrow here depends on what attribute of your home?	Our Home Equity Installment Loan has a fixed rate.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	1
What is the maximum amount I can borrow using my home equity in North Carolina?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	0
What is the maximum amount I can borrow using my home equity in North Carolina?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	0
How much can I borrow against my house?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	1
How much can I borrow against my house?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
How much can I borrow against my house?	Interest rates and program terms are subject to change without notice.	0
How much can I borrow against my house?	Consult your tax advisor regarding tax deductibility.	0
How will I know what my payments will be?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	1
How will I know what my payments will be?	Repayment options depend on the loan-to-value ratio.	0
How will I know what my payments will be?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
How will I know what my payments will be?	Deposit products are offered by U.S. Bank National Association.	0
How are my monthly payments set up?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	1
How are my monthly payments set up?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
How are my monthly payments set up?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
How are my monthly payments set up?	A Home Equity Line of Credit lets you access funds as you need them.	0
Is the amount I need to pay on the loan fixed or variable?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	1
Is the amount I need to pay on the loan fixed or variable?	Our Home Equity Installment Loan has a fixed rate.	0
Is the amount I need to pay on the loan fixed or variable?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
Is the amount I need to pay on the loan fixed or variable?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
Your home's value can help you secure what kind of loan?	A home equity loan is one-time installment loan secured by your home.	1
Your home's value can help you secure what kind of loan?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
Your home's value can help you secure what kind of loan?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
Your home's value can help you secure what kind of loan?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What is my collateral?	A home equity loan is one-time installment loan secured by your home.	1
What is my collateral?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
What is my collateral?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
What is my collateral?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What is a home equity loan?	A home equity loan is one-time installment loan secured by your home.	1
What is a home equity loan?	Consult your tax advisor regarding tax deductibility.	0
What is a home equity loan?	A Home Equity Line of Credit lets you access funds as you need them.	0
What is a home equity loan?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What do my repayment options depend on?	Repayment options depend on the loan-to-value ratio.	1
What do my repayment options depend on?	Interest on home equity lines and loans may be tax deductible.	0
What do my repayment options depend on?	Property insurance is required.	0
What do my repayment options depend on?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What are my repayment options?	Repayment options depend on the loan-to-value ratio.	1
What are my repayment options?	Property insurance is required.	0
What are my repayment options?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
What are my repayment options?	The length of time to process the application varies depending on your situation.	0
What sort of ratio can affect your repayment options?	Repayment options depend on the loan-to-value ratio.	1
What sort of ratio can affect your repayment options?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	0
What sort of ratio can affect your repayment options?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
What sort of ratio can affect your repayment options?	You can have up to three Fixed Rate Options in place at any time.	0
What will happen after 10 years?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	1
What will happen after 10 years?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	0
What will happen after 10 years?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
What will happen after 10 years?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
What happens to the balance after expiration of the decade-long draw term?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	1
What happens to the balance after expiration of the decade-long draw term?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	0
What happens to the balance after expiration of the decade-long draw term?	Interest on home equity lines and loans may be tax deductible.	0
What happens to the balance after expiration of the decade-long draw term?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
How long is the draw period here?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	1
How long is the draw period here?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
How long is the draw period here?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
How long is the draw period here?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What is the minimum monthly payment?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	1
What is the minimum monthly payment?	The credit limit is based on the amount of available equity.	0
What is the minimum monthly payment?	A Consumer U.S. Bank Checking Package is required to receive the lowest rate, but is not required for loan approval.	0
What is the minimum monthly payment?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
What will my minimum monthly payment derive from?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	1
What will my minimum monthly payment derive from?	The length of time to process the application varies depending on your situation.	0
What will my minimum monthly payment derive from?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
What will my minimum monthly payment derive from?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What is my minimum monthly payment going to be?	Your minimum monthly payment during the first 10 years is your choice of either 1% or 2% of the outstanding balance, or interest only*.	1
What is my minimum monthly payment going to be?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
What is my minimum monthly payment going to be?	The length of time to process the application varies depending on your situation.	0
What is my minimum monthly payment going to be?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What types of interest rates are available?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	1
What types of interest rates are available?	Loan approval is subject to credit approval and program guidelines.	0
What types of interest rates are available?	Repayment options may vary based on credit qualifications.	0
What types of interest rates are available?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
What are the interest rate options?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	1
What are the interest rate options?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
What are the interest rate options?	Mortgage and home equity products are offered by U.S. Bank National Association.	0
What are the interest rate options?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
what kinds on interest rates are available?	As with any U.S. Bank line of credit, interest rate options include variable (based on the Prime Rate) and fixed (with the Fixed Rate Option).	1
what kinds on interest rates are available?	Interest rates for home equity lines and loans are typically lower than for other forms of credit because your home is used as collateral – meaning the risk to a bank is less than with an unsecured loan.	0
what kinds on interest rates are available?	Terms are flexible up to 360 months (30 years).	0
what kinds on interest rates are available?	A Home Equity Line of Credit lets you access funds as you need them.	0
If I have a property in California, how much can I borrow?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	1
If I have a property in California, how much can I borrow?	Terms are flexible up to 360 months (30 years).	0
If I have a property in California, how much can I borrow?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
If I have a property in California, how much can I borrow?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	0
What is the maximum amount I can borrow?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	1
What is the maximum amount I can borrow?	Terms are flexible up to 360 months (30 years).	0
What is the maximum amount I can borrow?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What is the maximum amount I can borrow?	You can borrow up to $750,000 (up to $1 million for properties in California) depending on the amount of equity in your home.	0
What is the highest loan amount I can borrow?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	1
What is the highest loan amount I can borrow?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
What is the highest loan amount I can borrow?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
What is the highest loan amount I can borrow?	Terms are flexible up to 360 months (30 years).	0
Can my balance be locked in?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	1
Can my balance be locked in?	You can have up to three Fixed Rate Options in place at any time.	0
Can my balance be locked in?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
Can my balance be locked in?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
What sort of option could you lock your outstanding balance into?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	1
What sort of option could you lock your outstanding balance into?	This discount is already reflected in the rates displayed in our rate tool.	0
What sort of option could you lock your outstanding balance into?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
What sort of option could you lock your outstanding balance into?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
Can I get all my line of credit balance into a fixed rate?	Yes, you can lock any or all of your outstanding balance into a Fixed Rate Option on a line of credit.	1
Can I get all my line of credit balance into a fixed rate?	Other restrictions may apply.	0
Can I get all my line of credit balance into a fixed rate?	You can borrow as little as $15,000 or up to $750,000 (up to $1 million for properties in California), depending on your credit history, available equity in the property and your current monthly debt.	0
Can I get all my line of credit balance into a fixed rate?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
Can I decide to move my balance into a fixed rate option?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	1
Can I decide to move my balance into a fixed rate option?	You can have up to three Fixed Rate Options in place at any time.	0
Can I decide to move my balance into a fixed rate option?	Once you’ve signed the documents at closing, the funds will be available after a waiting period of three business days on accounts secured by a primary residence.	0
Can I decide to move my balance into a fixed rate option?	This discount is already reflected in the rates displayed in our rate tool.	0
What kind of useful option can you lock in at any time?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	1
What kind of useful option can you lock in at any time?	This fee will be waived annually for borrowers with a Consumer Platinum Checking Package.	0
What kind of useful option can you lock in at any time?	An annual fee of up to $90 may apply after the first year.	0
What kind of useful option can you lock in at any time?	You can borrow as little or as much as you need, when you need it, up to your approved credit line.	0
Is my payment plan locked in?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	1
Is my payment plan locked in?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
Is my payment plan locked in?	The length of time to process the application varies depending on your situation.	0
Is my payment plan locked in?	You can borrow up to $750,000 (up to $1 million for properties in California) for a period of 30 years (10-year draw period and 20-year repayment period).	0
The Prime Rate can affect what element of one's loans?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	1
The Prime Rate can affect what element of one's loans?	Customer pays no closing costs, except escrow related funding costs.	0
The Prime Rate can affect what element of one's loans?	Customers with a debt to income ratio above 43% do not have an early closure fee.	0
The Prime Rate can affect what element of one's loans?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
What is my interest rate based on?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	1
What is my interest rate based on?	Not all loan programs are available in all states for all loan amounts.	0
What is my interest rate based on?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What is my interest rate based on?	When opening a home equity account, your personal banker can transfer any higher-rate balances to your new home equity line of credit or loan.	0
How is the interest rate decided?	The interest rate is based on the Wall Street Journal Prime Rate as published in the Money Rates section.	1
How is the interest rate decided?	No closing cost option a) is available for customers with a debt to income ratio of 43% or less; b) customer pays no closing costs, except escrow related funding costs; c) an early closure fee of 1% of the original loan amount, maximum $500, will apply if the loan is paid off and closed within the first three years; d) customers can choose to remove the early closure fee by paying an origination fee of 1% of the loan amount, maximum $500.	0
How is the interest rate decided?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
How is the interest rate decided?	A Home Equity Line of Credit is a revolving line of credit secured by your home and is the most flexible type of home financing available.	0
How much does it cost to set up a fixed rate option?	The first Fixed Rate Option is free; after that, each one costs $50 to set up.	1
How much does it cost to set up a fixed rate option?	There are no closing costs on home equity lines or loans, though loan accounts may have an origination fee if elected by the borrower.	0
How much does it cost to set up a fixed rate option?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
How much does it cost to set up a fixed rate option?	A home equity loan is one-time installment loan secured by your home.	0
What is the cost to set up a Fixed Rate Option?	The first Fixed Rate Option is free; after that, each one costs $50 to set up.	1
What is the cost to set up a Fixed Rate Option?	After opening the account, you can transfer balances to a home equity line of credit via convenience checks, U.S. Bank Online and Mobile Banking, telephone transfers into a U.S. Bank checking account, or at any U.S. Bank branch.	0
What is the cost to set up a Fixed Rate Option?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
What is the cost to set up a Fixed Rate Option?	Customer pays no closing costs, except escrow related funding costs.	0
Subsequent Fixed Rate Options beyond the first one will cost how much each?	The first Fixed Rate Option is free; after that, each one costs $50 to set up.	1
Subsequent Fixed Rate Options beyond the first one will cost how much each?	Loan approval is subject to credit approval and program guidelines.	0
Subsequent Fixed Rate Options beyond the first one will cost how much each?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
Subsequent Fixed Rate Options beyond the first one will cost how much each?	In addition, the Home Equity Line of Credit includes the option to convert all or a portion of your balance to the Fixed Rate Option.	0
Can I have more than one option in place?	You can have up to three Fixed Rate Options in place at any time.	1
Can I have more than one option in place?	You may benefit from the security of fixed-rate payments on principal and interest for the life of the loan..	0
Can I have more than one option in place?	Terms are flexible up to 360 months (30 years).	0
Can I have more than one option in place?	Choosing an interest only repayment may cause your monthly payment to increase, possibly substantially, once your credit line transitions into the repayment period.	0
How many Fixed Rate Options can I have?	You can have up to three Fixed Rate Options in place at any time.	1
How many Fixed Rate Options can I have?	Repayment options depend on the loan-to-value ratio.	0
How many Fixed Rate Options can I have?	You can borrow as little or as much as you need, when you need it, up to your approved credit line.	0
How many Fixed Rate Options can I have?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	0
How many Fixed Rate Options can you have simultaneously?	You can have up to three Fixed Rate Options in place at any time.	1
How many Fixed Rate Options can you have simultaneously?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
How many Fixed Rate Options can you have simultaneously?	You can have up to three Fixed Rate Options in place at any time.	0
How many Fixed Rate Options can you have simultaneously?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
What are the payment term options?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	1
What are the payment term options?	With the Fixed Rate Option, you can lock in a fixed rate on all or any portion of your variable balance at any time.	0
What are the payment term options?	A lower rate means a lower cost to you — and the interest you pay may be tax deductible as well.	0
What are the payment term options?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
What will my payment options be?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	1
What will my payment options be?	Repayment options may vary based on credit qualifications.	0
What will my payment options be?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
What will my payment options be?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	0
You can opt for interest-only payments on a loan with what length?	You can choose between interest plus principal payments on all terms (up to 20 years), or interest-only payments on a 5-year term.	1
You can opt for interest-only payments on a loan with what length?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
You can opt for interest-only payments on a loan with what length?	Customers who have their monthly payments deducted automatically from a U.S. Bank personal Silver, Gold or Platinum checking account receive a 0.50% interest rate discount.	0
You can opt for interest-only payments on a loan with what length?	Other restrictions may apply.	0
When is the available credit in my line replenished?	As you make payments to your installment loan(s), the available credit in your line is replenished.	1
When is the available credit in my line replenished?	Customer pays no closing costs, except escrow related funding costs.	0
When is the available credit in my line replenished?	U.S. Bank and its representatives do not provide tax or legal advice.	0
When is the available credit in my line replenished?	Property insurance is required.	0
What happens to my credit line if I pay the balance?	As you make payments to your installment loan(s), the available credit in your line is replenished.	1
What happens to my credit line if I pay the balance?	The first Fixed Rate Option is free; after that, each one costs $50 to set up.	0
What happens to my credit line if I pay the balance?	You can have up to three Fixed Rate Options in place at any time.	0
What happens to my credit line if I pay the balance?	Consult your tax advisor regarding tax deductibility.	0
What happens when I pay my installment loans?	As you make payments to your installment loan(s), the available credit in your line is replenished.	1
What happens when I pay my installment loans?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
What happens when I pay my installment loans?	Consult your tax advisor regarding tax deductibility.	0
What happens when I pay my installment loans?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	0
The Fixed Rate Option can help me turn my credit balance into what?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	1
The Fixed Rate Option can help me turn my credit balance into what?	Both the interest rate and monthly payments are fixed, ensuring you of a predictable repayment schedule for the life of the loan.	0
The Fixed Rate Option can help me turn my credit balance into what?	Interest on home equity lines and loans may be tax deductible.	0
The Fixed Rate Option can help me turn my credit balance into what?	A home equity loan is one-time installment loan secured by your home.	0
What advantage does the Fixed Rate option have?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	1
What advantage does the Fixed Rate option have?	When payments are applied to the outstanding balance of your credit line, your available credit is replenished.	0
What advantage does the Fixed Rate option have?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	0
What advantage does the Fixed Rate option have?	As you make payments to your installment loan(s), the available credit in your line is replenished.	0
What are the advantages to choosing fixed rate?	The Fixed Rate Option allows you to convert all or any portion of your line of credit balance into installment loans with a fixed rate and fixed payments.	1
What are the advantages to choosing fixed rate?	This discount is already reflected in the rates displayed in our rate tool.	0
What are the advantages to choosing fixed rate?	Because of the competitive interest rates and potential tax advantages of home equity lines and loans, they're convenient ways to finance almost anything, including home improvements/repairs, education, purchasing a vehicle, buying a second property or consolidating higher-interest-rate balances.	0
What are the advantages to choosing fixed rate?	Once the 10-year draw period has expired, your entire outstanding line balance will be converted into a principal plus interest loan for the 20-year repayment period.	0
How will my rate ever change?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
How will my rate ever change?	The Consumer Pricing Information brochure lists terms and conditions that apply to Consumer U.S. Bank Checking Packages and can be obtained by calling 800.872.2657.	0
How will my rate ever change?	You should consult your tax and/or legal advisor for advice and information concerning your particular situation.	0
How will my rate ever change?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
Can you advise me if the interest rate on my loan will change?	Our Home Equity Line of Credit has a variable rate which changes when the Prime Rate changes (as published in the Money Rates section of the Wall Street Journal).	1
Can you advise me if the interest rate on my loan will change?	You can lock in all or any part of your outstanding balance into a fixed interest rate at any time with our Fixed Rate Option.	0
